Type,SourceX,SourceY,SourceZ,SegmentID
P,668.21,-1474.97,387.68,8
P,666.29,-1463.27,388.07,8
P,664.38,-1451.57,388.45,8
P,662.46,-1439.86,388.84,8
P,660.55,-1428.16,389.23,8
P,658.64,-1416.46,389.62,8
P,656.72,-1404.76,390.01,8
P,654.81,-1393.05,390.4,8
P,652.9,-1381.35,390.79,8
P,650.98,-1369.65,391.18,8
P,649.07,-1357.95,391.58,8
P,647.16,-1346.24,391.97,8
P,645.25,-1334.54,392.37,8
P,643.34,-1322.84,392.77,8
P,641.42,-1311.13,393.17,8
P,639.51,-1299.43,393.57,8
P,637.6,-1287.73,393.97,8
P,635.69,-1276.03,394.37,8
P,633.78,-1264.32,394.78,8
P,631.87,-1252.62,395.18,8
P,629.96,-1240.92,395.59,8
P,628.05,-1229.22,396,8
P,626.13,-1217.51,396.41,8
P,624.22,-1205.81,396.82,8
P,622.31,-1194.11,397.23,8
P,620.4,-1182.41,397.64,8
P,618.49,-1170.7,398.05,8
P,616.59,-1159,398.47,8
P,648.93,-1150,672.79,9
P,658.69,-1150,670.61,9
P,668.46,-1150,668.47,9
P,678.23,-1150,666.37,9
P,688.01,-1150,664.29,9
P,697.8,-1150,662.25,9
P,707.6,-1150,660.25,9
P,717.4,-1150,658.27,9
P,727.21,-1150,656.33,9
P,737.03,-1150,654.42,9
P,746.85,-1150,652.54,9
P,756.68,-1150,650.7,9
P,766.51,-1150,648.89,9
P,776.36,-1150,647.12,9
P,786.2,-1150,645.37,9
P,796.06,-1150,643.66,9
P,805.91,-1150,641.98,9
P,815.78,-1150,640.34,9
P,825.65,-1150,638.73,9
P,835.52,-1150,637.15,9
P,845.4,-1150,635.61,9
P,855.29,-1150,634.09,9
P,865.18,-1150,632.62,9
P,875.07,-1150,631.17,9
P,884.97,-1150,629.76,9
P,894.88,-1150,628.38,9
P,904.79,-1150,627.04,9
P,914.7,-1150,625.72,9
P,924.62,-1150,624.45,9
P,934.54,-1150,623.2,9
P,944.47,-1150,621.99,9
P,954.4,-1150,620.81,9
P,964.33,-1150,619.67,9
P,974.27,-1150,618.55,9
P,984.21,-1150,617.48,9
P,994.15,-1150,616.43,9
P,1004.1,-1150,615.42,9
P,1014.06,-1150,614.44,9
P,1024.01,-1150,613.5,9
P,1033.97,-1150,612.59,9
P,1043.93,-1150,611.71,9
P,1053.9,-1150,610.86,9
P,1063.86,-1150,610.05,9
P,1073.83,-1150,609.28,9
P,1083.8,-1150,608.53,9
P,1093.78,-1150,607.82,9
P,1103.76,-1150,607.15,9
P,1113.74,-1150,606.5,9
P,1123.72,-1150,605.9,9
P,1133.7,-1150,605.32,9
P,1143.69,-1150,604.78,9
P,1153.67,-1150,604.27,9
P,1163.66,-1150,603.79,9
P,1173.65,-1150,603.35,9
P,1183.64,-1150,602.94,9
P,1193.64,-1150,602.57,9
P,1203.63,-1150,602.23,9
P,1213.63,-1150,601.92,9
P,1223.62,-1150,601.65,9
P,1233.62,-1150,601.41,9
P,1243.62,-1150,601.2,9
P,1253.62,-1150,601.03,9
P,1263.61,-1150,600.89,9
P,1273.61,-1150,600.78,9
P,1283.61,-1150,600.71,9
P,1293.61,-1150,600.67,9
P,1303.61,-1150,600.67,9
P,1313.61,-1150,600.7,9
P,1323.61,-1150,600.76,9
P,1333.61,-1150,600.86,9
P,1343.61,-1150,600.99,9
P,1353.61,-1150,601.15,9
P,1363.61,-1150,601.35,9
P,1373.61,-1150,601.58,9
P,1383.6,-1150,601.84,9
P,1393.6,-1150,602.14,9
P,1403.59,-1150,602.47,9
P,1413.59,-1150,602.84,9
P,1423.58,-1150,603.24,9
P,1433.57,-1150,603.67,9
P,1443.56,-1150,604.13,9
P,1453.55,-1150,604.63,9
P,1463.53,-1150,605.17,9
P,1473.52,-1150,605.73,9
P,1483.5,-1150,606.33,9
P,1493.48,-1150,606.97,9
P,1503.45,-1150,607.63,9
P,1513.43,-1150,608.33,9
P,1523.4,-1150,609.07,9
P,1533.37,-1150,609.84,9
P,1543.34,-1150,610.64,9
P,1553.31,-1150,611.47,9
P,1563.27,-1150,612.34,9
P,1573.23,-1150,613.24,9
P,1583.18,-1150,614.18,9
P,1593.14,-1150,615.15,9
P,1603.09,-1150,616.15,9
P,1613.03,-1150,617.18,9
P,1622.98,-1150,618.25,9
P,1632.91,-1150,619.35,9
P,1642.85,-1150,620.49,9
P,1654.29,-1150,621.84,9
P,1664.21,-1150,623.05,9
P,1674.14,-1150,624.29,9
P,1684.05,-1150,625.56,9
P,1693.97,-1150,626.87,9
P,1703.88,-1150,628.21,9
P,1713.78,-1150,629.58,9
P,1723.68,-1150,630.99,9
P,1733.58,-1150,632.43,9
P,1743.47,-1150,633.91,9
P,1753.36,-1150,635.41,9
P,1763.24,-1150,636.95,9
P,1773.11,-1150,638.53,9
P,1782.98,-1150,640.13,9
P,1792.85,-1150,641.77,9
P,1802.71,-1150,643.45,9
P,1812.56,-1150,645.15,9
P,1822.41,-1150,646.89,9
P,1832.25,-1150,648.67,9
P,1842.08,-1150,650.47,9
P,1851.91,-1150,652.31,9
P,1861.74,-1150,654.18,9
P,1871.55,-1150,656.09,9
P,1881.36,-1150,658.02,9
P,1891.17,-1150,660,9
P,1900.96,-1150,662,9
P,1910.76,-1150,664.04,9
P,1920.54,-1150,666.1,9
P,1930.32,-1150,668.21,9
P,1940.08,-1150,670.34,9
P,1949.85,-1150,672.51,9
P,610.78,-1150,436.29,10
P,620.55,-1150,434.16,10
P,630.33,-1150,432.07,10
P,640.11,-1150,430,10
P,649.9,-1150,427.96,10
P,659.7,-1150,425.95,10
P,669.5,-1150,423.98,10
P,679.31,-1150,422.03,10
P,689.12,-1150,420.11,10
P,698.94,-1150,418.23,10
P,708.77,-1150,416.37,10
P,718.6,-1150,414.55,10
P,728.44,-1150,412.76,10
P,738.28,-1150,410.99,10
P,748.13,-1150,409.26,10
P,757.99,-1150,407.56,10
P,767.85,-1150,405.89,10
P,777.71,-1150,404.25,10
P,787.58,-1150,402.64,10
P,797.46,-1150,401.06,10
P,807.33,-1150,399.51,10
P,817.22,-1150,397.99,10
P,827.11,-1150,396.51,10
P,837,-1150,395.05,10
P,846.9,-1150,393.63,10
P,856.8,-1150,392.23,10
P,866.71,-1150,390.87,10
P,876.62,-1150,389.53,10
P,886.53,-1150,388.23,10
P,896.45,-1150,386.96,10
P,906.38,-1150,385.72,10
P,916.3,-1150,384.51,10
P,926.23,-1150,383.33,10
P,936.17,-1150,382.19,10
P,946.1,-1150,381.07,10
P,956.04,-1150,379.98,10
P,965.99,-1150,378.93,10
P,975.94,-1150,377.91,10
P,985.89,-1150,376.91,10
P,995.84,-1150,375.95,10
P,1005.8,-1150,375.02,10
P,1015.76,-1150,374.12,10
P,1025.72,-1150,373.25,10
P,1035.68,-1150,372.41,10
P,1045.65,-1150,371.61,10
P,1055.62,-1150,370.83,10
P,1065.59,-1150,370.09,10
P,1075.57,-1150,369.37,10
P,1085.54,-1150,368.69,10
P,1095.52,-1150,368.04,10
P,1105.5,-1150,367.42,10
P,1115.49,-1150,366.83,10
P,1125.47,-1150,366.27,10
P,1135.46,-1150,365.74,10
P,1145.44,-1150,365.25,10
P,1155.43,-1150,364.78,10
P,1165.42,-1150,364.35,10
P,1175.42,-1150,363.94,10
P,1185.41,-1150,363.57,10
P,1195.4,-1150,363.23,10
P,1205.4,-1150,362.92,10
P,1215.39,-1150,362.64,10
P,1225.39,-1150,362.39,10
P,1235.39,-1150,362.18,10
P,1245.39,-1150,361.99,10
P,1255.39,-1150,361.84,10
P,1265.39,-1150,361.71,10
P,1275.39,-1150,361.62,10
P,1285.39,-1150,361.56,10
P,1295.39,-1150,361.53,10
P,1305.39,-1150,361.53,10
P,1315.39,-1150,361.56,10
P,1325.38,-1150,361.63,10
P,1335.38,-1150,361.72,10
P,1345.38,-1150,361.85,10
P,1355.38,-1150,362.01,10
P,1365.38,-1150,362.19,10
P,1375.38,-1150,362.41,10
P,1385.38,-1150,362.66,10
P,1395.37,-1150,362.94,10
P,1405.37,-1150,363.26,10
P,1415.36,-1150,363.6,10
P,1425.35,-1150,363.97,10
P,1435.35,-1150,364.38,10
P,1445.34,-1150,364.82,10
P,1455.32,-1150,365.28,10
P,1465.31,-1150,365.78,10
P,1475.3,-1150,366.31,10
P,1485.28,-1150,366.87,10
P,1495.26,-1150,367.46,10
P,1505.25,-1150,368.09,10
P,1515.22,-1150,368.74,10
P,1525.2,-1150,369.43,10
P,1535.17,-1150,370.14,10
P,1545.15,-1150,370.89,10
P,1555.12,-1150,371.67,10
P,1565.08,-1150,372.48,10
P,1575.05,-1150,373.32,10
P,1585.01,-1150,374.19,10
P,1594.97,-1150,375.09,10
P,1604.93,-1150,376.02,10
P,1612.76,-1150,376.78,10
P,1622.71,-1150,377.77,10
P,1632.66,-1150,378.79,10
P,1642.6,-1150,379.84,10
P,1652.55,-1150,380.92,10
P,1662.48,-1150,382.03,10
P,1672.42,-1150,383.18,10
P,1682.35,-1150,384.35,10
P,1692.28,-1150,385.56,10
P,1702.2,-1150,386.79,10
P,1712.12,-1150,388.06,10
P,1722.03,-1150,389.36,10
P,1731.95,-1150,390.68,10
P,1741.85,-1150,392.04,10
P,1751.76,-1150,393.43,10
P,1761.65,-1150,394.85,10
P,1771.55,-1150,396.31,10
P,1781.44,-1150,397.79,10
P,1791.32,-1150,399.3,10
P,1801.2,-1150,400.85,10
P,1811.08,-1150,402.42,10
P,1820.95,-1150,404.03,10
P,1830.81,-1150,405.66,10
P,1840.67,-1150,407.33,10
P,1850.53,-1150,409.03,10
P,1860.38,-1150,410.76,10
P,1870.22,-1150,412.51,10
P,1880.06,-1150,414.3,10
P,1889.89,-1150,416.12,10
P,1899.72,-1150,417.97,10
P,1909.54,-1150,419.86,10
P,1919.36,-1150,421.77,10
P,1929.17,-1150,423.71,10
P,1938.97,-1150,425.68,10
P,1948.77,-1150,427.69,10
P,1958.56,-1150,429.72,10
P,1968.34,-1150,431.78,10
P,1978.12,-1150,433.88,10
P,1987.89,-1150,436,10
P,1951.59,-1150,672.25,11
P,1949.98,-1159.86,671.9,11
P,1948.37,-1169.73,671.55,11
P,1946.76,-1179.59,671.2,11
P,1945.15,-1189.45,670.85,11
P,1943.54,-1199.32,670.51,11
P,1941.93,-1209.18,670.16,11
P,1940.32,-1219.04,669.82,11
P,1938.71,-1228.91,669.47,11
P,1937.1,-1238.77,669.13,11
P,1935.49,-1248.63,668.79,11
P,1933.87,-1258.5,668.44,11
P,1932.26,-1268.36,668.1,11
P,1930.65,-1278.23,667.76,11
P,1929.04,-1288.09,667.42,11
P,1927.43,-1297.95,667.09,11
P,1925.82,-1307.82,666.75,11
P,1924.21,-1317.68,666.41,11
P,1922.6,-1327.54,666.08,11
P,1920.98,-1337.41,665.74,11
P,1919.37,-1347.27,665.41,11
P,1917.76,-1357.13,665.07,11
P,1916.15,-1367,664.74,11
P,1914.54,-1376.86,664.41,11
P,1912.92,-1386.72,664.08,11
P,1911.31,-1396.59,663.75,11
P,1909.7,-1406.45,663.42,11
P,1908.09,-1416.32,663.09,11
P,1906.47,-1426.18,662.76,11
P,1904.86,-1436.04,662.44,11
P,1903.25,-1445.91,662.11,11
P,1901.63,-1455.77,661.78,11
P,1900.02,-1465.63,661.46,11
P,1898.41,-1475.5,661.14,11
P,1896.79,-1485.36,660.81,11
P,1895.18,-1495.22,660.49,11
P,1893.57,-1505.09,660.17,11
P,1891.95,-1514.95,659.85,11
P,1890.34,-1524.82,659.53,11
P,1888.72,-1534.68,659.21,11
P,1887.11,-1544.54,658.89,11
P,1885.5,-1554.41,658.58,11
P,1883.88,-1564.27,658.26,11
P,1882.27,-1574.13,657.94,11
P,1880.65,-1584,657.63,11
P,1879.04,-1593.86,657.32,11
P,1877.42,-1603.73,657,11
P,1875.81,-1613.59,656.69,11
P,1874.19,-1623.45,656.38,11
P,1872.57,-1633.32,656.07,11
P,1870.96,-1643.18,655.76,11
P,1869.34,-1653.04,655.45,11
P,1867.73,-1662.91,655.14,11
P,1866.11,-1672.77,654.83,11
P,1864.5,-1682.64,654.53,11
P,1862.88,-1692.5,654.22,11
P,1861.26,-1702.36,653.92,11
P,1859.65,-1712.23,653.61,11
P,1858.03,-1722.09,653.31,11
P,1856.41,-1731.95,653.01,11
P,1854.8,-1741.82,652.71,11
P,1853.18,-1751.68,652.41,11
P,1851.56,-1761.55,652.11,11
P,1849.94,-1771.41,651.81,11
P,1848.33,-1781.27,651.51,11
P,1846.71,-1791.14,651.21,11
P,1845.09,-1801,650.91,11
P,1843.47,-1810.87,650.62,11
P,1841.86,-1820.73,650.32,11
P,1840.24,-1830.59,650.03,11
P,1838.62,-1840.46,649.73,11
P,1837,-1850.32,649.44,11
P,1835.38,-1860.18,649.15,11
P,1833.77,-1870.05,648.86,11
P,1832.15,-1879.91,648.57,11
P,1830.53,-1889.78,648.28,11
P,1828.91,-1899.64,647.99,11
P,1827.29,-1909.5,647.7,11
P,1825.67,-1919.37,647.41,11
P,1824.05,-1929.23,647.13,11
P,1822.43,-1939.1,646.84,11
P,1820.81,-1948.96,646.56,11
P,1819.19,-1958.82,646.27,11
P,1817.57,-1968.69,645.99,11
P,1815.95,-1978.55,645.71,11
P,1814.33,-1988.42,645.43,11
P,1812.71,-1998.28,645.15,11
P,1811.09,-2008.14,644.87,11
P,1809.47,-2018.01,644.59,11
P,1807.85,-2027.87,644.31,11
P,1806.23,-2037.73,644.03,11
P,1804.61,-2047.6,643.76,11
P,1802.99,-2057.46,643.48,11
P,1801.37,-2067.33,643.21,11
P,1799.75,-2077.19,642.93,11
P,1798.13,-2087.05,642.66,11
P,1796.51,-2096.92,642.39,11
P,1794.88,-2106.78,642.12,11
P,1793.26,-2116.65,641.84,11
P,1791.64,-2126.51,641.57,11
P,1790.02,-2136.37,641.31,11
P,1788.96,-2142.79,641.13,11
P,1787.34,-2152.65,640.86,11
P,1785.72,-2162.51,640.6,11
P,1784.1,-2172.38,640.33,11
P,1782.48,-2182.24,640.06,11
P,1780.85,-2192.11,639.8,11
P,1779.23,-2201.97,639.54,11
P,1777.61,-2211.83,639.27,11
P,1775.98,-2221.7,639.01,11
P,1774.36,-2231.56,638.75,11
P,1772.74,-2241.43,638.49,11
P,1771.11,-2251.29,638.23,11
P,1769.49,-2261.15,637.97,11
P,1767.87,-2271.02,637.71,11
P,1766.24,-2280.88,637.45,11
P,1764.62,-2290.74,637.2,11
P,1763,-2300.61,636.94,11
P,1761.37,-2310.47,636.69,11
P,1759.75,-2320.34,636.43,11
P,1758.12,-2330.2,636.18,11
P,1756.5,-2340.06,635.93,11
P,1754.87,-2349.93,635.68,11
P,1987.8,-1150.74,435.78,12
P,1984.88,-1168.66,435.15,12
P,1983.34,-1178.1,434.81,12
P,1981.72,-1188.04,434.46,12
P,1980.1,-1197.93,434.12,12
P,1978.48,-1207.87,433.77,12
P,1976.86,-1217.79,433.42,12
P,1975.24,-1227.71,433.07,12
P,1973.62,-1237.64,432.73,12
P,1972,-1247.56,432.38,12
P,1970.38,-1257.46,432.04,12
P,1968.76,-1267.39,431.7,12
P,1967.15,-1277.28,431.36,12
P,1965.53,-1287.19,431.02,12
P,1963.91,-1297.08,430.68,12
P,1962.3,-1306.97,430.34,12
P,1960.68,-1316.84,430,12
P,1959.07,-1326.72,429.67,12
P,1957.45,-1336.6,429.33,12
P,1955.84,-1346.46,429,12
P,1954.23,-1356.32,428.66,12
P,1952.62,-1366.18,428.33,12
P,1951.01,-1376.04,428,12
P,1949.4,-1385.91,427.67,12
P,1947.78,-1395.77,427.34,12
P,1946.17,-1405.62,427.01,12
P,1944.56,-1415.47,426.68,12
P,1942.95,-1425.33,426.36,12
P,1941.34,-1435.18,426.03,12
P,1939.73,-1445.04,425.7,12
P,1938.11,-1454.9,425.38,12
P,1936.5,-1464.76,425.05,12
P,1934.89,-1474.62,424.73,12
P,1933.28,-1484.48,424.41,12
P,1931.66,-1494.34,424.09,12
P,1930.05,-1504.2,423.77,12
P,1928.43,-1514.07,423.45,12
P,1926.82,-1523.93,423.13,12
P,1925.21,-1533.8,422.81,12
P,1923.59,-1543.66,422.49,12
P,1921.98,-1553.53,422.17,12
P,1920.36,-1563.4,421.86,12
P,1918.75,-1573.26,421.54,12
P,1917.13,-1583.13,421.23,12
P,1915.51,-1593,420.91,12
P,1913.9,-1602.86,420.6,12
P,1912.28,-1612.73,420.29,12
P,1910.67,-1622.59,419.97,12
P,1909.05,-1632.45,419.66,12
P,1907.44,-1642.32,419.35,12
P,1905.82,-1652.18,419.05,12
P,1904.21,-1662.05,418.74,12
P,1902.59,-1671.91,418.43,12
P,1900.97,-1681.77,418.12,12
P,1899.36,-1691.64,417.82,12
P,1897.74,-1701.5,417.51,12
P,1896.12,-1711.36,417.21,12
P,1894.51,-1721.23,416.91,12
P,1892.89,-1731.09,416.6,12
P,1891.27,-1740.95,416.3,12
P,1889.66,-1750.82,416,12
P,1888.04,-1760.68,415.7,12
P,1886.42,-1770.55,415.4,12
P,1884.81,-1780.41,415.1,12
P,1883.19,-1790.27,414.81,12
P,1881.57,-1800.14,414.51,12
P,1879.95,-1810,414.21,12
P,1878.34,-1819.86,413.92,12
P,1876.72,-1829.73,413.62,12
P,1875.1,-1839.59,413.33,12
P,1873.48,-1849.46,413.04,12
P,1871.86,-1859.32,412.75,12
P,1870.24,-1869.18,412.45,12
P,1868.63,-1879.05,412.16,12
P,1867.01,-1888.91,411.87,12
P,1865.39,-1898.78,411.59,12
P,1863.77,-1908.64,411.3,12
P,1862.15,-1918.5,411.01,12
P,1860.53,-1928.37,410.72,12
P,1858.91,-1938.23,410.44,12
P,1857.29,-1948.1,410.15,12
P,1855.67,-1957.96,409.87,12
P,1854.05,-1967.82,409.59,12
P,1852.43,-1977.69,409.31,12
P,1850.81,-1987.55,409.02,12
P,1849.19,-1997.42,408.74,12
P,1847.57,-2007.28,408.46,12
P,1845.95,-2017.14,408.18,12
P,1844.33,-2027.01,407.91,12
P,1842.71,-2036.87,407.63,12
P,1841.09,-2046.74,407.35,12
P,1839.47,-2056.6,407.08,12
P,1837.85,-2066.46,406.8,12
P,1836.23,-2076.33,406.53,12
P,1834.6,-2086.19,406.25,12
P,1832.98,-2096.05,405.98,12
P,1831.36,-2105.92,405.71,12
P,1829.74,-2115.78,405.44,12
P,1828.12,-2125.65,405.17,12
P,1826.5,-2135.51,404.9,12
P,1824.87,-2145.37,404.63,12
P,1823.52,-2153.59,404.41,12
P,1821.9,-2163.45,404.14,12
P,1820.28,-2173.31,403.88,12
P,1818.66,-2183.18,403.61,12
P,1817.03,-2193.04,403.35,12
P,1815.41,-2202.9,403.08,12
P,1813.79,-2212.77,402.82,12
P,1812.17,-2222.63,402.56,12
P,1810.54,-2232.5,402.3,12
P,1808.92,-2242.36,402.04,12
P,1807.3,-2252.22,401.78,12
P,1805.67,-2262.09,401.52,12
P,1804.05,-2271.95,401.26,12
P,1802.43,-2281.82,401,12
P,1800.8,-2291.68,400.75,12
P,1799.18,-2301.54,400.49,12
P,1797.55,-2311.41,400.24,12
P,1795.93,-2321.27,399.98,12
P,1794.31,-2331.14,399.73,12
P,1792.68,-2341,399.48,12
P,1754.87,-2350,635.65,13
P,1744.98,-2350,634.13,13
P,1735.09,-2350,632.66,13
P,1725.2,-2350,631.21,13
P,1715.3,-2350,629.8,13
P,1705.39,-2350,628.42,13
P,1695.48,-2350,627.07,13
P,1685.57,-2350,625.76,13
P,1675.65,-2350,624.48,13
P,1665.73,-2350,623.23,13
P,1655.8,-2350,622.02,13
P,1645.87,-2350,620.84,13
P,1635.94,-2350,619.7,13
P,1626,-2350,618.58,13
P,1616.06,-2350,617.5,13
P,1606.11,-2350,616.46,13
P,1596.17,-2350,615.45,13
P,1586.21,-2350,614.47,13
P,1576.26,-2350,613.52,13
P,1566.3,-2350,612.61,13
P,1556.34,-2350,611.73,13
P,1546.38,-2350,610.89,13
P,1536.41,-2350,610.08,13
P,1526.44,-2350,609.3,13
P,1516.47,-2350,608.55,13
P,1506.49,-2350,607.84,13
P,1496.51,-2350,607.17,13
P,1486.54,-2350,606.52,13
P,1476.55,-2350,605.91,13
P,1466.57,-2350,605.33,13
P,1456.59,-2350,604.79,13
P,1446.6,-2350,604.28,13
P,1436.61,-2350,603.81,13
P,1426.62,-2350,603.36,13
P,1416.63,-2350,602.95,13
P,1406.63,-2350,602.58,13
P,1396.64,-2350,602.24,13
P,1386.65,-2350,601.93,13
P,1376.65,-2350,601.66,13
P,1366.65,-2350,601.41,13
P,1356.65,-2350,601.21,13
P,1346.66,-2350,601.03,13
P,1336.66,-2350,600.89,13
P,1326.66,-2350,600.79,13
P,1316.66,-2350,600.71,13
P,1306.66,-2350,600.68,13
P,1296.66,-2350,600.67,13
P,1286.66,-2350,600.7,13
P,1276.66,-2350,600.76,13
P,1266.66,-2350,600.85,13
P,1256.66,-2350,600.98,13
P,1246.66,-2350,601.15,13
P,1236.66,-2350,601.34,13
P,1226.67,-2350,601.57,13
P,1216.67,-2350,601.84,13
P,1206.67,-2350,602.13,13
P,1196.68,-2350,602.46,13
P,1186.69,-2350,602.83,13
P,1176.69,-2350,603.22,13
P,1166.7,-2350,603.66,13
P,1156.71,-2350,604.12,13
P,1146.73,-2350,604.62,13
P,1136.74,-2350,605.15,13
P,1126.76,-2350,605.72,13
P,1116.77,-2350,606.32,13
P,1106.79,-2350,606.95,13
P,1096.82,-2350,607.61,13
P,1086.84,-2350,608.31,13
P,1076.87,-2350,609.05,13
P,1066.9,-2350,609.81,13
P,1056.93,-2350,610.61,13
P,1046.96,-2350,611.45,13
P,1037,-2350,612.32,13
P,1027.04,-2350,613.22,13
P,1017.09,-2350,614.15,13
P,1007.13,-2350,615.12,13
P,997.18,-2350,616.12,13
P,987.24,-2350,617.15,13
P,977.29,-2350,618.22,13
P,967.35,-2350,619.32,13
P,957.42,-2350,620.46,13
P,947.49,-2350,621.63,13
P,937.56,-2350,622.83,13
P,927.64,-2350,624.06,13
P,917.72,-2350,625.33,13
P,907.8,-2350,626.63,13
P,897.89,-2350,627.97,13
P,887.99,-2350,629.34,13
P,878.08,-2350,630.74,13
P,868.19,-2350,632.17,13
P,858.3,-2350,633.64,13
P,848.41,-2350,635.14,13
P,843.89,-2350,635.84,13
P,1790.35,-2350,398.86,14
P,1780.47,-2350,397.35,14
P,1770.58,-2350,395.87,14
P,1760.68,-2350,394.42,14
P,1750.78,-2350,393.01,14
P,1740.88,-2350,391.62,14
P,1730.97,-2350,390.26,14
P,1721.06,-2350,388.94,14
P,1711.14,-2350,387.64,14
P,1701.22,-2350,386.38,14
P,1691.3,-2350,385.15,14
P,1681.37,-2350,383.95,14
P,1671.44,-2350,382.77,14
P,1661.51,-2350,381.63,14
P,1651.57,-2350,380.52,14
P,1641.63,-2350,379.45,14
P,1631.68,-2350,378.4,14
P,1621.73,-2350,377.38,14
P,1611.78,-2350,376.4,14
P,1601.83,-2350,375.44,14
P,1591.87,-2350,374.52,14
P,1581.91,-2350,373.63,14
P,1571.95,-2350,372.77,14
P,1561.98,-2350,371.93,14
P,1552.01,-2350,371.14,14
P,1542.04,-2350,370.37,14
P,1532.07,-2350,369.63,14
P,1522.1,-2350,368.92,14
P,1512.12,-2350,368.25,14
P,1502.14,-2350,367.6,14
P,1492.16,-2350,366.99,14
P,1482.18,-2350,366.41,14
P,1472.19,-2350,365.86,14
P,1462.2,-2350,365.34,14
P,1452.22,-2350,364.85,14
P,1442.23,-2350,364.39,14
P,1432.24,-2350,363.96,14
P,1422.24,-2350,363.57,14
P,1412.25,-2350,363.2,14
P,1402.26,-2350,362.87,14
P,1392.26,-2350,362.57,14
P,1382.26,-2350,362.29,14
P,1372.27,-2350,362.05,14
P,1362.27,-2350,361.84,14
P,1352.27,-2350,361.67,14
P,1342.27,-2350,361.52,14
P,1332.27,-2350,361.4,14
P,1322.27,-2350,361.32,14
P,1312.27,-2350,361.26,14
P,1302.27,-2350,361.24,14
P,1292.27,-2350,361.25,14
P,1282.27,-2350,361.29,14
P,1272.27,-2350,361.36,14
P,1262.27,-2350,361.46,14
P,1252.28,-2350,361.6,14
P,1242.28,-2350,361.76,14
P,1232.28,-2350,361.95,14
P,1222.28,-2350,362.18,14
P,1212.28,-2350,362.44,14
P,1202.29,-2350,362.73,14
P,1192.29,-2350,363.05,14
P,1182.3,-2350,363.4,14
P,1172.31,-2350,363.78,14
P,1162.32,-2350,364.19,14
P,1152.33,-2350,364.64,14
P,1142.34,-2350,365.11,14
P,1132.35,-2350,365.62,14
P,1122.36,-2350,366.15,14
P,1112.38,-2350,366.72,14
P,1102.4,-2350,367.32,14
P,1092.42,-2350,367.95,14
P,1082.44,-2350,368.61,14
P,1072.46,-2350,369.3,14
P,1062.49,-2350,370.03,14
P,1052.52,-2350,370.78,14
P,1042.55,-2350,371.57,14
P,1032.58,-2350,372.38,14
P,1022.62,-2350,373.23,14
P,1012.66,-2350,374.11,14
P,1002.7,-2350,375.02,14
P,992.74,-2350,375.96,14
P,982.79,-2350,376.93,14
P,972.84,-2350,377.93,14
P,962.89,-2350,378.97,14
P,952.95,-2350,380.03,14
P,943.01,-2350,381.13,14
P,933.08,-2350,382.25,14
P,923.14,-2350,383.41,14
P,913.21,-2350,384.6,14
P,903.29,-2350,385.82,14
P,893.37,-2350,387.07,14
P,883.45,-2350,388.35,14
P,873.53,-2350,389.66,14
P,863.63,-2350,391,14
P,853.72,-2350,392.37,14
P,843.82,-2350,393.78,14
P,833.92,-2350,395.21,14
P,824.03,-2350,396.68,14
P,814.14,-2350,398.17,14
P,808.45,-2350,399.05,14
P,843.88,-2349.93,635.87,15
P,842.26,-2340.06,636.12,15
P,840.63,-2330.2,636.37,15
P,839.01,-2320.34,636.63,15
P,837.39,-2310.47,636.88,15
P,835.76,-2300.61,637.14,15
P,834.14,-2290.75,637.39,15
P,832.51,-2280.88,637.65,15
P,830.89,-2271.02,637.91,15
P,829.27,-2261.15,638.17,15
P,827.64,-2251.29,638.43,15
P,826.02,-2241.43,638.69,15
P,824.4,-2231.56,638.95,15
P,822.77,-2221.7,639.21,15
P,821.15,-2211.83,639.47,15
P,819.53,-2201.97,639.74,15
P,817.91,-2192.11,640,15
P,816.28,-2182.24,640.27,15
P,814.66,-2172.38,640.53,15
P,813.04,-2162.51,640.8,15
P,811.42,-2152.65,641.07,15
P,809.8,-2142.79,641.34,15
P,808.17,-2132.92,641.61,15
P,806.55,-2123.06,641.88,15
P,804.93,-2113.19,642.15,15
P,803.31,-2103.33,642.42,15
P,801.69,-2093.47,642.69,15
P,800.07,-2083.6,642.97,15
P,798.45,-2073.74,643.24,15
P,796.82,-2063.87,643.52,15
P,795.2,-2054.01,643.79,15
P,793.58,-2044.15,644.07,15
P,791.96,-2034.28,644.34,15
P,790.34,-2024.42,644.62,15
P,788.72,-2014.56,644.9,15
P,787.1,-2004.69,645.18,15
P,785.48,-1994.83,645.46,15
P,783.86,-1984.96,645.74,15
P,782.24,-1975.1,646.03,15
P,780.62,-1965.24,646.31,15
P,779,-1955.37,646.59,15
P,777.38,-1945.51,646.88,15
P,775.76,-1935.64,647.16,15
P,774.14,-1925.78,647.45,15
P,772.52,-1915.92,647.74,15
P,770.91,-1906.05,648.03,15
P,769.29,-1896.19,648.31,15
P,767.67,-1886.32,648.6,15
P,766.05,-1876.46,648.89,15
P,764.43,-1866.6,649.19,15
P,762.81,-1856.73,649.48,15
P,761.19,-1846.87,649.77,15
P,759.58,-1837.01,650.06,15
P,757.96,-1827.14,650.36,15
P,756.34,-1817.28,650.65,15
P,754.72,-1807.41,650.95,15
P,753.11,-1797.55,651.25,15
P,751.49,-1787.69,651.55,15
P,749.87,-1777.82,651.84,15
P,748.25,-1767.96,652.14,15
P,746.64,-1758.09,652.44,15
